date,total_articles,avg_sentiment,std_sentiment,min_sentiment,max_sentiment,dominant_sentiment,avg_sentiment_lag_1d,avg_sentiment_lag_2d,avg_sentiment_lag_3d,avg_sentiment_lag_7d,avg_sentiment_lag_14d,total_articles_lag_1d,total_articles_lag_2d,total_articles_lag_3d,total_articles_lag_7d,total_articles_lag_14d,avg_sentiment_rolling_mean_3d,avg_sentiment_rolling_std_3d,avg_sentiment_rolling_min_3d,avg_sentiment_rolling_max_3d,avg_sentiment_rolling_median_3d,avg_sentiment_rolling_mean_7d,avg_sentiment_rolling_std_7d,avg_sentiment_rolling_min_7d,avg_sentiment_rolling_max_7d,avg_sentiment_rolling_median_7d,avg_sentiment_rolling_mean_14d,avg_sentiment_rolling_std_14d,avg_sentiment_rolling_min_14d,avg_sentiment_rolling_max_14d,avg_sentiment_rolling_median_14d,avg_sentiment_rolling_mean_30d,avg_sentiment_rolling_std_30d,avg_sentiment_rolling_min_30d,avg_sentiment_rolling_max_30d,avg_sentiment_rolling_median_30d,total_articles_rolling_mean_3d,total_articles_rolling_std_3d,total_articles_rolling_min_3d,total_articles_rolling_max_3d,total_articles_rolling_median_3d,total_articles_rolling_mean_7d,total_articles_rolling_std_7d,total_articles_rolling_min_7d,total_articles_rolling_max_7d,total_articles_rolling_median_7d,total_articles_rolling_mean_14d,total_articles_rolling_std_14d,total_articles_rolling_min_14d,total_articles_rolling_max_14d,total_articles_rolling_median_14d,total_articles_rolling_mean_30d,total_articles_rolling_std_30d,total_articles_rolling_min_30d,total_articles_rolling_max_30d,total_articles_rolling_median_30d,day_of_week,is_weekend,day_of_month,week_of_year,month,quarter,is_month_start,is_month_end,is_holiday_hr,days_since_weekend,days_until_weekend,sentiment_momentum_1d,sentiment_momentum_7d,sentiment_acceleration,sentiment_trend,sentiment_trend_streak,volume_change_1d,volume_change_7d,volume_pct_change_1d,volume_acceleration,volume_trend,volume_spike,sentiment_spike,spike_label
2025-11-09,15,0.0,0.8451542547285166,-1,1,negative,0.375,0.26666666666666666,0.3333333333333333,-0.1875,,16.0,15.0,18.0,16.0,,0.21388888888888888,0.19299059658535275,0.0,0.375,0.26666666666666666,0.21596946610558226,0.12520918159768532,0.0,0.375,0.21052631578947367,0.2184055332648799,0.17934444192812848,-0.1875,0.3888888888888889,0.26666666666666666,0.2184055332648799,0.17934444192812848,-0.1875,0.3888888888888889,0.26666666666666666,15.333333333333334,0.5773502691896069,15.0,16.0,15.0,17.857142857142858,5.304984179322046,13.0,29.0,16.0,23.818181818181817,12.576312510574647,13.0,54.0,18.0,23.818181818181817,12.576312510574647,13.0,54.0,18.0,6,1,9,45,11,4,0,0,0,0,0,-0.375,0.1875,-0.48333333333333334,-1.0,1.0,-1.0,-1.0,-0.0625,-2.0,-1.0,0,0,0
2025-11-10,15,0.5333333333333333,0.6399404734221844,-1,1,positive,0.0,0.375,0.26666666666666666,0.1724137931034483,,15.0,16.0,15.0,29.0,,0.30277777777777776,0.27390353803510487,0.0,0.5333333333333333,0.375,0.26752940042413725,0.17042973856339433,0.0,0.5333333333333333,0.26666666666666666,0.24464951660391768,0.1936629799473766,-0.1875,0.5333333333333333,0.29047619047619044,0.24464951660391768,0.1936629799473766,-0.1875,0.5333333333333333,0.29047619047619044,15.333333333333334,0.5773502691896069,15.0,16.0,15.0,15.857142857142858,2.035400978396445,13.0,19.0,15.0,23.083333333333332,12.258268699745145,13.0,54.0,17.0,23.083333333333332,12.258268699745145,13.0,54.0,17.0,0,0,10,46,11,4,0,0,0,0,5,0.5333333333333333,0.36091954022988504,0.9083333333333333,1.0,1.0,0.0,-14.0,0.0,1.0,0.0,0,1,1
2025-11-11,15,0.13333333333333333,0.833809387832792,-1,1,positive,0.5333333333333333,0.0,0.375,0.21052631578947367,,15.0,15.0,16.0,19.0,,0.2222222222222222,0.27755546659548436,0.0,0.5333333333333333,0.13333333333333333,0.2565018315018315,0.17709966899608687,0.0,0.5333333333333333,0.26666666666666666,0.2360867332754112,0.18797095611705236,-0.1875,0.5333333333333333,0.26666666666666666,0.2360867332754112,0.18797095611705236,-0.1875,0.5333333333333333,0.26666666666666666,15.0,0.0,15.0,15.0,15.0,15.285714285714286,1.496026483086212,13.0,18.0,15.0,22.46153846153846,11.948607900890831,13.0,54.0,16.0,22.46153846153846,11.948607900890831,13.0,54.0,16.0,1,0,11,46,11,4,0,0,0,1,4,-0.4,-0.07719298245614034,-0.9333333333333333,-1.0,1.0,0.0,-4.0,0.0,0.0,0.0,0,0,0
2025-11-12,19,-0.05263157894736842,0.7050361858740393,-1,1,neutral,0.13333333333333333,0.5333333333333333,0.0,0.15384615384615385,,15.0,15.0,15.0,13.0,,0.20467836257309943,0.2994266262441434,-0.05263157894736842,0.5333333333333333,0.13333333333333333,0.22700501253132832,0.21099786631879236,-0.05263157894736842,0.5333333333333333,0.26666666666666666,0.2154639966880698,0.19639071461572252,-0.1875,0.5333333333333333,0.23859649122807017,0.2154639966880698,0.19639071461572252,-0.1875,0.5333333333333333,0.23859649122807017,16.333333333333332,2.3094010767584994,15.0,19.0,15.0,16.142857142857142,1.6761634196950699,15.0,19.0,15.0,22.214285714285715,11.51706807928377,13.0,54.0,17.0,22.214285714285715,11.51706807928377,13.0,54.0,17.0,2,0,12,46,11,4,0,0,0,2,3,-0.18596491228070175,-0.20647773279352227,0.21403508771929827,-1.0,2.0,4.0,6.0,0.2666666666666666,4.0,1.0,0,0,0
2025-11-13,20,0.45,0.6863327411532597,-1,1,positive,-0.05263157894736842,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.375,19.0,15.0,15.0,18.0,32.0,0.17690058479532164,0.25413225904781406,-0.05263157894736842,0.45,0.13333333333333333,0.24367167919799498,0.2249434024125596,-0.05263157894736842,0.5333333333333333,0.26666666666666666,0.22082113954521265,0.20201954989499027,-0.1875,0.5333333333333333,0.23859649122807017,0.2310997302421985,0.1986995327889148,-0.1875,0.5333333333333333,0.26666666666666666,18.0,2.6457513110645876,15.0,20.0,19.0,16.428571428571427,2.149196970742254,15.0,20.0,15.0,21.357142857142858,11.17419515502738,13.0,54.0,17.0,22.066666666666666,11.112841135157026,13.0,54.0,18.0,3,0,13,46,11,4,0,0,0,3,2,0.5026315789473684,0.1166666666666667,0.6885964912280702,1.0,1.0,1.0,2.0,0.05263157894736836,-3.0,1.0,0,1,1
2025-11-14,20,0.25,0.7863975156570493,-1,1,positive,0.45,-0.05263157894736842,0.13333333333333333,0.26666666666666666,0.3142857142857143,20.0,19.0,15.0,15.0,35.0,0.21578947368421053,0.2530561125953761,-0.05263157894736842,0.45,0.25,0.24129072681704258,0.2247475626080064,-0.05263157894736842,0.5333333333333333,0.25,0.2162293028105188,0.20045626238442063,-0.1875,0.5333333333333333,0.23026315789473684,0.23228099710206107,0.19202012994511325,-0.1875,0.5333333333333333,0.2583333333333333,19.666666666666668,0.5773502691896124,19.0,20.0,20.0,17.142857142857142,2.4102953780654923,15.0,20.0,16.0,20.285714285714285,10.461861662751495,13.0,54.0,17.0,21.9375,10.748449500586895,13.0,54.0,18.5,4,0,14,46,11,4,0,0,0,4,1,-0.2,-0.016666666666666663,-0.7026315789473685,-1.0,1.0,0.0,5.0,0.0,-1.0,0.0,0,0,0
2025-11-15,19,0.15789473684210525,0.7647191129018726,-1,1,neutral,0.25,0.45,-0.05263157894736842,0.375,0.3888888888888889,20.0,20.0,19.0,16.0,54.0,0.28596491228070176,0.14933679177501655,0.15789473684210525,0.45,0.25,0.21027568922305764,0.218102420473933,-0.05263157894736842,0.5333333333333333,0.15789473684210525,0.1997297205214628,0.19457163058700047,-0.1875,0.5333333333333333,0.19147005444646098,0.22790533473382837,0.18679597511687074,-0.1875,0.5333333333333333,0.25,19.666666666666668,0.5773502691896124,19.0,20.0,20.0,17.571428571428573,2.4397501823713466,15.0,20.0,19.0,17.785714285714285,3.925823214573973,13.0,29.0,17.0,21.764705882352942,10.431499243665229,13.0,54.0,19.0,5,1,15,46,11,4,0,0,0,0,0,-0.09210526315789475,-0.21710526315789475,0.10789473684210527,-1.0,2.0,-1.0,3.0,-0.050000000000000044,-1.0,-1.0,0,0,0
2025-11-16,17,0.47058823529411764,0.7174300539794394,-1,1,positive,0.15789473684210525,0.25,0.45,0.0,-0.1875,19.0,20.0,20.0,15.0,16.0,0.29282765737874095,0.16068591155092837,0.15789473684210525,0.47058823529411764,0.25,0.2775025799793601,0.21498936686030798,-0.05263157894736842,0.5333333333333333,0.25,0.2467360230424712,0.17201045059411155,-0.05263157894736842,0.5333333333333333,0.23026315789473684,0.2413877180982889,0.1900320139346191,-0.1875,0.5333333333333333,0.2583333333333333,18.666666666666668,1.5275252316519423,17.0,20.0,19.0,17.857142857142858,2.1930626551751495,15.0,20.0,19.0,17.857142857142858,3.899845023688919,13.0,29.0,17.5,21.5,10.182164337125743,13.0,54.0,18.5,6,1,16,46,11,4,0,0,0,0,0,0.3126934984520124,0.47058823529411764,0.40479876160990713,1.0,1.0,-2.0,2.0,-0.10526315789473684,-1.0,-1.0,0,0,0
2025-11-17,14,0.35714285714285715,0.6333236937766509,-1,1,neutral,0.47058823529411764,0.15789473684210525,0.25,0.5333333333333333,0.1724137931034483,17.0,19.0,20.0,15.0,29.0,0.3285419430930267,0.15829660516544247,0.15789473684210525,0.47058823529411764,0.35714285714285715,0.2523325119521493,0.1887595650077689,-0.05263157894736842,0.47058823529411764,0.25,0.25993095618814327,0.17295333385261857,-0.05263157894736842,0.5333333333333333,0.2583333333333333,0.24748009383747668,0.1865774870090812,-0.1875,0.5333333333333333,0.26666666666666666,16.666666666666668,2.5166114784235813,14.0,19.0,17.0,17.714285714285715,2.4299715851758372,14.0,20.0,19.0,16.785714285714285,2.359223191208089,13.0,20.0,16.5,21.105263157894736,10.043763885240242,13.0,54.0,18.0,0,0,17,47,11,4,0,0,0,0,5,-0.11344537815126049,-0.17619047619047618,-0.4261388766032729,-1.0,1.0,-3.0,-1.0,-0.17647058823529416,-1.0,-1.0,0,0,0
2025-11-18,14,0.07142857142857142,0.47463114654932337,-1,1,neutral,0.35714285714285715,0.47058823529411764,0.15789473684210525,0.13333333333333333,0.21052631578947367,14.0,17.0,19.0,15.0,19.0,0.29971988795518206,0.20568217559394994,0.07142857142857142,0.47058823529411764,0.35714285714285715,0.2434889745371833,0.19655322196904193,-0.05263157894736842,0.47058823529411764,0.25,0.24999540301950737,0.17986692549085967,-0.05263157894736842,0.5333333333333333,0.2583333333333333,0.23867751771703144,0.18581899617788758,-0.1875,0.5333333333333333,0.2583333333333333,15.0,1.732050807568876,14.0,17.0,14.0,17.571428571428573,2.6367367999823226,14.0,20.0,19.0,16.428571428571427,2.376626106132738,13.0,20.0,15.5,20.75,9.904145862372884,13.0,54.0,17.5,1,0,18,47,11,4,0,0,1,1,4,-0.2857142857142857,-0.06190476190476191,-0.1722689075630252,-1.0,2.0,0.0,-1.0,0.0,3.0,0.0,0,0,0
2025-11-19,15,0.4,0.6324555320336759,-1,1,neutral,0.07142857142857142,0.35714285714285715,0.47058823529411764,-0.05263157894736842,0.15384615384615385,14.0,14.0,17.0,19.0,13.0,0.27619047619047615,0.1786190412715338,0.07142857142857142,0.4,0.35714285714285715,0.30815062867252163,0.1523917247782105,0.07142857142857142,0.47058823529411764,0.35714285714285715,0.267577820601925,0.18176615636539362,-0.05263157894736842,0.5333333333333333,0.3,0.24635954068288707,0.18450351592134095,-0.1875,0.5333333333333333,0.26666666666666666,14.333333333333334,0.5773502691896256,14.0,15.0,14.0,17.0,2.7080128015453324,14.0,20.0,17.0,16.571428571428573,2.2088732148135826,14.0,20.0,15.5,20.476190476190474,9.734572654303053,13.0,54.0,17.0,2,0,19,47,11,4,0,0,0,2,3,0.3285714285714286,0.45263157894736844,0.6142857142857143,1.0,1.0,1.0,-4.0,0.0714285714285714,1.0,1.0,0,0,0
